current_player,turns_played,white_pawn,white_knight,white_bishop,white_rook,white_queen,black_pawn,black_knight,black_bishop,black_rook,black_queen,white_double_pawns,black_double_pawns,white_isolated_pawns,black_isolated_pawns,white_passed_pawns,black_passed_pawns,white_mobility,black_mobility,winner
1,35,5,1,1,1,1,6,0,0,2,1,0,0,1,0,0,1,47,41,1
0,18,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,38,29,0
1,13,7,2,2,2,1,7,2,2,2,1,0,0,0,0,0,0,42,35,1
0,20,7,1,2,2,1,7,1,2,2,1,0,0,0,0,0,0,47,29,0
1,1,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,28,20,1
1,93,3,0,0,0,0,1,0,0,0,0,0,0,1,1,2,0,12,10,0
1,75,6,0,0,1,1,1,0,0,0,0,0,0,0,1,5,0,35,6,0
0,36,6,0,1,1,1,5,1,0,2,1,2,0,6,0,0,2,27,28,1
1,17,7,2,2,2,1,7,2,2,2,1,0,0,0,0,0,0,40,39,1
1,47,4,1,2,2,1,7,1,1,1,1,0,1,0,0,0,0,50,36,1
0,38,6,1,2,1,1,6,2,1,1,1,0,0,0,0,0,0,36,37,0
1,7,7,2,2,2,1,7,2,2,2,1,0,0,0,0,0,0,41,35,1
0,32,6,1,0,2,0,7,1,0,2,0,1,0,2,0,0,1,27,34,1
1,89,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,9,10,1
1,1,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,30,20,0
0,2,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,29,29,1
1,61,5,1,1,1,1,4,0,0,0,1,0,0,1,1,1,1,44,26,0
0,68,2,1,0,2,0,4,0,0,2,0,0,0,2,1,1,1,27,22,0
0,16,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,29,47,0
0,6,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,37,26,1
1,9,7,2,2,2,1,7,2,2,2,1,0,0,0,0,0,0,48,33,0
0,34,6,2,2,1,1,6,1,2,2,1,0,0,0,1,1,0,45,39,1
1,1,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,30,20,0
1,11,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,29,39,1
1,55,6,1,1,2,1,6,1,2,2,0,0,0,0,1,1,0,45,37,0
1,27,6,1,2,2,0,6,1,2,2,0,0,0,0,0,0,0,35,41,0
0,56,4,0,1,2,0,6,0,1,1,0,0,0,4,0,0,2,26,26,1
0,14,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,37,30,0
1,55,7,0,0,2,1,5,1,0,1,1,0,0,0,0,1,0,42,32,0
0,8,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,29,36,0
0,50,6,1,1,1,0,4,1,1,1,0,0,0,0,0,0,0,35,30,0
1,9,8,1,2,2,1,7,2,2,2,1,0,0,0,0,0,0,39,30,1
1,11,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,35,36,1
1,35,8,0,1,2,1,7,0,1,2,1,0,0,0,0,0,0,36,32,1
1,67,6,0,1,1,0,5,0,0,1,0,0,0,1,0,0,0,30,18,0
0,44,5,1,0,2,0,4,0,1,2,0,0,0,0,0,1,0,28,28,0
1,43,6,0,0,2,1,4,0,2,1,1,2,0,2,0,2,0,33,42,1
1,47,7,1,0,2,1,7,1,0,2,1,0,0,0,0,0,0,36,39,0
1,7,7,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,39,36,1
1,7,7,2,2,2,1,7,2,2,2,1,0,0,0,0,0,0,42,25,1
0,24,8,1,2,2,1,8,2,1,2,1,0,0,0,0,0,0,29,41,1
0,38,5,0,1,2,1,6,0,1,2,1,0,0,1,1,1,1,41,51,0
0,18,8,2,1,2,1,8,2,1,2,1,0,1,0,0,0,0,37,37,1
0,34,7,1,1,2,1,7,1,1,2,1,1,0,1,1,1,1,51,33,0
1,33,7,2,2,2,1,6,2,2,2,1,0,0,0,2,2,0,32,51,1
0,14,7,2,2,2,1,7,2,2,2,1,0,0,0,0,0,0,40,41,1
1,83,4,0,0,1,0,0,0,0,1,0,0,0,1,0,4,0,25,16,0
0,38,6,2,1,2,1,4,2,1,2,1,0,0,0,0,0,0,39,48,0
1,11,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,40,30,0
0,10,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,30,21,1
0,4,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,30,30,0
0,46,6,1,0,0,0,6,1,0,0,0,0,0,0,1,1,0,19,22,1
1,15,7,1,1,2,1,7,1,1,2,1,1,0,2,0,0,0,31,35,0
0,14,7,2,2,2,1,7,2,2,2,1,0,0,0,0,0,0,35,37,0
0,8,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,41,37,1
0,76,5,0,1,0,0,5,0,0,1,0,0,0,1,0,1,1,22,20,1
1,33,7,1,2,2,1,6,1,2,2,1,0,0,0,0,0,0,43,28,0
0,42,7,0,1,2,1,6,1,0,2,1,1,0,0,1,2,0,42,40,1
0,46,5,1,0,2,0,5,1,1,2,1,0,0,0,0,1,0,28,52,1
1,23,6,2,1,2,1,6,2,1,2,1,0,0,0,0,0,0,44,44,1
0,62,6,0,1,0,0,5,1,0,0,0,1,1,3,0,0,1,22,18,0
1,31,5,1,2,2,1,6,2,2,1,1,0,1,0,2,1,0,46,47,0
0,40,3,0,2,2,0,4,0,0,1,1,0,0,0,0,0,0,39,35,1
0,42,7,0,1,2,0,6,0,2,1,1,2,0,3,0,0,1,27,40,1
0,90,3,0,0,2,0,1,0,0,1,0,0,0,1,1,3,1,35,18,0
0,20,6,2,2,2,0,6,2,2,2,0,0,0,1,0,0,0,36,37,1
1,3,8,2,2,2,1,7,2,2,2,1,1,0,0,0,0,0,30,28,0
1,51,6,1,0,1,1,7,1,0,1,1,0,0,2,0,0,1,31,33,1
0,8,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,45,32,0
0,32,8,2,1,2,1,8,2,1,2,1,0,0,0,0,0,0,43,22,0
1,43,6,1,1,2,1,5,2,0,2,1,0,0,0,2,2,0,43,49,1
1,35,8,1,0,2,1,8,0,1,2,1,2,0,0,0,0,0,45,31,1
1,13,7,2,2,2,1,7,2,2,2,1,0,0,0,0,0,0,44,33,1
0,108,4,0,0,1,0,3,0,1,1,0,0,1,1,0,3,1,23,27,1
1,55,6,1,0,1,0,5,1,2,2,0,1,0,3,0,0,1,21,45,1
1,9,6,2,2,2,1,7,2,2,2,1,0,0,0,0,0,0,45,31,1
1,35,6,1,0,2,0,6,1,1,2,0,0,0,1,0,0,1,36,27,1
0,66,3,0,0,0,1,6,0,0,1,1,0,0,0,0,0,0,25,29,1
0,20,7,2,2,2,0,8,2,2,2,0,0,0,1,0,0,1,44,31,1
1,17,7,2,1,2,0,7,2,2,2,0,0,0,0,0,0,0,25,39,0
0,6,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,29,26,0
1,21,7,2,2,2,0,5,1,2,1,0,0,0,0,0,0,0,38,32,0
1,25,7,0,1,2,1,7,1,2,2,1,1,0,1,0,0,1,35,37,1
1,5,8,2,2,2,1,7,2,2,2,1,0,0,0,0,0,0,35,28,0
0,58,5,0,0,0,0,6,1,0,0,0,1,1,3,0,1,1,12,19,1
1,19,5,1,2,2,1,6,2,2,2,1,0,0,2,0,0,1,27,53,0
0,10,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,37,37,0
1,17,6,2,2,1,1,6,2,2,1,1,0,0,2,0,0,1,24,50,1
0,48,6,0,0,1,0,4,0,0,1,0,0,0,0,2,2,0,24,27,0
0,8,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,31,38,0
1,11,7,2,2,2,1,6,2,2,1,1,0,0,1,0,0,1,33,44,1
1,23,8,2,1,2,1,7,1,2,2,1,0,0,0,0,0,0,51,27,0
0,22,7,2,1,2,1,7,1,2,2,1,0,0,0,0,0,0,44,42,1
0,8,8,2,2,2,1,7,2,2,1,1,0,0,0,0,0,0,34,30,0
1,5,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,33,33,0
0,26,6,2,1,2,1,8,2,2,1,1,0,1,0,1,1,0,43,26,1
0,26,6,2,1,2,1,6,1,1,2,1,0,0,0,0,0,0,34,43,0
0,36,5,2,0,2,1,6,1,2,2,1,0,0,0,2,2,0,31,36,1
1,1,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,30,20,0
1,41,5,2,2,2,0,4,2,2,2,1,0,0,0,0,0,0,29,49,1
1,5,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,37,27,1
1,87,4,1,0,1,1,4,0,0,2,1,0,0,2,1,1,2,32,38,0
0,48,7,1,1,2,1,7,2,0,2,1,1,0,0,0,0,0,34,40,1
1,47,6,2,1,2,1,5,2,1,2,1,0,0,0,0,1,0,50,45,0
1,11,7,2,2,2,1,8,2,2,2,1,0,1,0,0,0,0,37,28,1
1,3,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,29,22,0
1,45,6,1,2,2,0,7,1,1,2,0,1,1,3,0,0,2,37,35,0
0,50,4,0,1,2,0,5,0,1,2,0,0,0,1,0,0,1,39,36,1
1,15,7,2,2,2,1,8,2,2,2,1,0,1,0,0,0,0,36,35,0
1,95,4,0,0,0,0,2,1,0,0,0,0,0,0,0,2,0,13,16,0
0,42,4,1,0,2,0,3,0,1,2,1,0,0,1,0,3,1,23,60,1
0,24,8,2,1,2,1,7,1,2,1,1,1,0,0,0,0,0,26,45,0
0,66,6,0,1,1,0,5,0,0,1,0,1,0,1,0,0,0,25,22,0
0,16,7,1,1,2,1,7,1,1,2,1,1,0,2,0,0,0,31,37,1
1,83,3,0,0,1,0,4,0,0,1,0,1,0,0,0,0,0,13,27,1
1,7,7,2,2,2,1,7,2,2,2,1,0,0,0,0,0,0,42,33,1
0,74,5,1,1,0,1,4,1,0,1,1,0,0,2,0,1,1,35,30,1
1,35,6,0,2,2,1,7,1,1,2,1,1,0,2,0,0,1,34,34,0
0,22,8,1,0,2,1,8,1,0,2,1,0,1,0,0,0,0,31,43,1
1,9,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,33,36,1
0,66,4,1,0,2,0,3,0,1,2,1,0,0,1,3,3,1,21,51,1
0,90,4,0,0,0,1,2,0,0,0,1,0,0,1,0,1,0,22,30,0
0,66,4,0,2,1,0,6,0,2,1,0,0,0,1,1,1,1,26,39,1
1,47,5,0,1,2,1,6,0,1,2,1,0,0,2,0,0,1,35,37,1
1,27,6,1,1,2,1,6,1,1,2,1,0,0,0,1,1,0,42,42,1
0,66,4,1,1,0,1,3,1,1,0,1,0,0,2,0,2,0,35,34,0
1,15,8,2,1,2,1,8,2,1,2,1,0,1,0,0,0,0,33,32,1
1,33,7,1,0,2,1,5,1,0,2,1,1,0,1,0,1,0,47,31,0
1,71,3,0,0,0,0,3,0,0,1,0,0,0,1,0,1,0,10,22,1
1,25,8,2,1,2,0,7,1,1,2,0,0,0,0,0,0,0,31,21,0
0,24,6,1,1,2,1,6,2,1,2,1,0,0,1,0,0,1,37,45,1
0,4,7,2,2,2,1,8,2,2,2,1,0,1,0,0,0,0,29,30,1
1,41,6,1,2,1,0,6,1,1,1,0,1,1,3,0,0,3,39,27,0
0,32,7,1,1,2,0,7,1,1,2,0,1,0,0,0,0,0,21,23,0
1,15,8,2,2,2,1,7,2,2,2,1,0,0,0,0,0,0,39,42,1
0,2,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,31,29,1
0,24,6,2,1,2,0,6,2,0,2,0,0,1,0,0,0,0,39,25,1
1,27,7,1,2,2,1,5,1,2,1,1,0,0,0,2,2,0,53,33,0
0,32,6,1,1,2,1,7,1,1,2,1,0,0,1,0,0,1,33,43,0
1,25,8,1,2,2,1,7,2,1,2,1,0,0,0,0,0,0,43,38,0
0,16,8,2,1,2,1,8,1,2,2,1,0,0,0,0,0,0,35,40,0
1,97,1,0,0,0,1,1,0,0,1,0,0,0,1,1,1,1,22,21,1
1,3,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,28,29,1
0,2,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,29,29,0
1,39,6,1,1,1,0,5,1,1,1,0,0,0,0,1,2,0,38,23,0
0,14,7,2,2,2,0,7,2,2,2,0,0,0,0,0,0,0,29,34,1
1,53,7,1,0,1,1,5,0,1,1,1,0,0,1,2,2,1,42,27,1
0,28,7,2,1,2,1,7,1,2,2,1,0,0,0,0,0,0,43,35,1
1,1,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,30,20,1
1,19,7,2,2,2,1,7,2,2,2,1,0,0,0,0,0,0,46,33,0
0,130,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,22,9,1
1,33,6,0,2,2,1,6,0,2,2,1,0,0,1,0,0,0,32,39,1
0,6,7,2,2,2,1,8,2,2,2,1,0,1,0,0,0,0,40,36,0
0,38,5,1,0,2,1,5,0,2,2,0,0,0,0,2,2,0,39,38,0
0,96,4,0,0,2,0,0,0,0,2,0,0,0,1,0,4,0,23,29,0
0,26,7,1,0,2,1,7,0,1,2,1,0,0,0,0,0,0,36,30,1
0,54,5,0,1,0,0,5,1,0,0,0,1,0,5,2,2,4,18,14,1
1,25,6,1,1,2,1,6,2,1,2,0,0,0,0,0,0,0,45,25,0
0,20,7,1,2,2,1,6,1,2,2,1,1,0,2,1,2,1,37,36,1
0,12,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,43,40,0
1,27,6,1,2,2,1,7,0,2,1,1,0,0,0,0,0,0,54,34,0
1,9,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,38,24,1
1,67,4,1,0,1,0,2,0,0,1,0,0,0,1,2,3,1,22,20,0
1,9,8,2,1,2,1,8,1,2,2,1,0,1,0,1,1,0,33,30,1
0,18,6,2,2,2,1,6,2,2,2,1,0,0,0,0,0,0,42,45,0
1,19,8,1,1,2,1,7,2,2,1,1,0,0,0,0,0,0,35,44,1
0,18,7,2,2,2,1,7,2,2,2,1,0,0,0,0,0,0,51,29,1
0,66,6,1,1,2,0,7,1,1,2,0,0,1,0,0,0,0,25,33,1
1,53,3,0,1,2,0,6,2,1,1,1,0,0,1,0,0,1,30,45,1
1,5,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,33,32,1
1,33,7,1,2,2,1,7,1,2,2,1,0,1,0,2,1,0,34,34,1
0,6,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,33,31,0
1,41,7,2,1,2,1,7,1,2,2,1,0,0,0,1,1,0,39,33,1
1,27,7,2,2,2,1,6,2,2,2,1,0,0,0,0,0,0,50,36,0
1,25,7,1,1,2,0,6,1,1,2,0,0,0,0,1,1,0,33,24,0
0,44,6,1,2,2,1,7,1,1,2,1,0,0,0,0,0,0,47,41,0
1,29,6,2,1,2,1,6,1,1,2,1,0,0,2,1,1,2,42,34,0
1,35,7,1,1,2,1,5,2,1,2,0,0,0,0,0,0,0,28,33,0
0,18,7,1,2,2,1,7,2,1,2,1,0,0,1,0,0,1,41,32,0
1,19,8,2,1,2,1,8,2,1,2,1,0,0,0,0,0,0,40,31,0
1,77,4,1,1,0,0,4,1,0,1,0,0,0,1,1,2,1,30,21,1
0,50,7,1,0,1,0,6,0,2,1,0,0,0,0,0,0,0,25,34,1
0,36,6,2,1,2,1,6,2,1,2,1,0,0,0,1,1,0,44,35,0
0,26,5,1,1,2,1,5,0,2,2,1,0,0,0,0,0,0,39,41,0
0,34,8,1,1,2,1,8,1,1,2,1,0,1,0,0,0,0,38,32,1
0,86,6,0,0,0,1,5,0,0,0,1,0,0,1,1,1,0,23,24,1
1,53,6,1,1,2,0,7,1,1,2,0,0,1,2,1,1,3,35,35,0
1,15,7,2,2,2,1,7,2,2,2,1,0,0,0,0,0,0,38,34,0
0,4,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,28,32,1
1,75,6,0,1,1,0,5,1,0,1,0,0,0,1,3,3,1,24,24,0
0,6,7,2,2,2,1,8,2,2,2,1,0,1,0,0,0,0,38,25,0
1,11,7,1,2,2,1,7,1,2,2,1,0,0,0,0,0,0,32,41,0
1,25,7,2,1,2,1,7,2,1,2,1,0,0,0,0,0,0,39,35,1
0,64,4,1,1,1,1,6,1,0,2,1,0,0,1,1,1,1,44,41,1
1,21,8,1,2,2,1,8,2,0,2,1,1,0,1,0,0,1,39,28,1
1,47,6,1,0,1,0,6,1,0,1,0,1,0,3,0,0,2,35,24,1
0,28,8,1,1,2,1,8,2,1,2,1,0,1,0,0,0,0,36,37,1
1,19,7,1,2,2,1,8,2,1,2,1,1,1,1,0,0,1,43,30,1
0,40,6,0,2,2,1,6,2,1,2,1,0,0,0,0,0,0,48,39,1
0,14,6,2,2,2,1,7,2,2,2,1,0,0,0,0,0,0,41,46,0
0,24,8,1,2,2,1,8,1,2,2,1,0,1,0,0,0,0,30,27,1
1,37,5,2,2,1,0,7,2,2,1,0,0,0,2,0,0,2,40,47,1
0,16,7,2,2,2,1,7,2,2,2,1,0,0,0,0,0,0,42,36,1
0,30,7,2,0,2,1,7,1,1,2,1,0,1,0,2,1,0,46,27,0
1,47,4,1,1,1,1,4,1,1,1,1,1,0,2,0,0,1,38,54,1
0,14,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,31,33,0
0,78,4,0,0,2,0,5,0,0,2,0,0,0,1,1,1,1,26,23,1
1,15,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,45,33,1
1,105,2,0,2,0,0,1,0,1,1,0,0,0,0,0,2,0,23,23,0
1,39,7,1,0,2,1,5,0,0,1,1,0,0,0,0,0,0,47,27,0
1,69,6,0,1,1,0,6,0,1,1,0,0,0,2,0,0,1,27,25,0
1,1,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,28,20,0
1,3,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,30,29,1
0,10,8,2,1,2,1,8,1,2,2,1,0,0,0,0,0,0,30,31,1
0,42,7,2,1,2,1,7,1,2,2,1,0,0,0,0,0,0,41,34,1
1,77,3,0,0,2,0,3,0,1,1,0,0,0,3,1,1,2,26,26,1
0,48,5,0,2,2,1,5,1,1,2,1,0,0,3,1,1,2,37,32,0
0,8,7,2,2,2,1,7,2,2,2,1,0,0,0,0,0,0,26,41,0
1,25,7,1,2,2,1,7,1,2,2,1,0,0,0,1,1,0,42,35,1
1,15,7,2,2,2,1,7,2,2,2,1,0,0,0,0,0,0,36,36,0
0,36,7,1,0,2,1,7,0,1,2,1,0,0,0,0,0,0,38,41,1
0,4,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,23,29,0
0,66,5,0,0,1,1,5,2,0,1,0,0,0,0,0,0,0,28,28,0
0,56,4,0,1,2,1,6,0,2,2,1,0,0,1,1,1,1,27,45,1
1,51,6,0,0,2,0,5,0,0,2,0,0,0,0,2,2,0,34,32,0
0,26,5,2,0,2,1,7,2,0,2,1,0,0,1,0,0,1,39,34,1
1,31,8,2,2,2,0,8,2,2,2,0,0,1,0,0,0,0,31,39,1
0,136,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,21,37,1
1,65,6,2,2,1,0,5,2,2,1,0,0,0,1,0,1,0,36,27,0
1,9,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,38,27,0
0,6,7,2,2,2,1,8,2,2,2,1,0,1,0,0,0,0,38,23,1
0,10,7,2,2,2,1,7,2,2,2,1,0,0,0,0,0,0,37,29,1
0,52,6,1,1,2,1,6,0,2,2,1,0,0,1,0,0,1,38,44,1
1,75,3,1,1,0,0,5,0,2,1,0,0,0,3,0,0,1,20,43,1
0,2,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,30,22,0
1,31,6,2,1,2,1,7,2,1,1,1,0,1,0,0,0,0,51,28,0
1,13,7,2,2,2,1,7,2,2,2,1,0,0,0,0,0,0,32,36,0
0,12,7,2,2,2,1,7,2,2,2,1,0,0,0,0,0,0,36,34,0
0,76,2,0,0,1,0,3,0,1,0,0,0,0,2,0,0,1,20,12,0
0,84,4,1,0,1,1,4,1,0,1,1,0,0,0,0,1,0,31,40,1
0,36,6,1,1,2,0,7,1,0,2,0,0,1,1,0,0,0,34,26,0
1,49,6,2,1,2,1,6,1,2,2,1,0,0,1,0,1,0,31,34,0
1,93,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,49,8,0
0,16,7,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,45,29,0
1,15,8,1,2,2,1,8,2,1,2,1,0,0,0,0,0,0,39,32,1
1,31,6,1,1,2,1,5,1,1,2,1,0,0,0,1,1,0,40,36,1
0,48,5,1,0,1,1,6,1,0,1,1,0,1,2,1,1,1,34,53,1
0,6,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,26,19,0
1,17,7,2,2,2,1,7,2,2,2,1,0,0,0,0,0,0,49,29,1
0,20,6,2,2,2,1,7,2,2,2,1,0,0,0,0,0,0,38,48,1
1,21,7,1,1,2,1,7,2,1,2,1,1,0,1,0,0,1,40,27,0
1,39,6,0,1,1,0,7,0,0,2,0,1,1,0,1,1,0,33,20,1
0,4,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,28,32,1
0,26,7,1,2,2,1,7,2,1,2,1,0,0,1,0,0,1,34,48,1
1,61,3,0,0,0,0,3,0,0,0,1,0,0,1,1,1,1,8,29,1
0,14,7,1,2,2,1,6,2,2,2,1,0,0,0,0,0,0,34,41,0
1,27,8,2,1,2,1,7,1,2,2,1,0,0,0,0,0,0,33,26,1
0,30,6,1,2,2,1,6,1,2,2,1,0,0,0,0,0,0,41,34,0
0,38,6,1,0,2,1,5,0,1,2,1,1,1,0,3,4,0,39,38,1
0,28,6,2,1,2,1,7,1,2,2,1,0,0,0,0,0,0,39,39,0
0,60,5,0,1,1,0,6,0,1,1,0,1,0,1,0,0,0,20,23,1
0,12,7,2,2,2,1,7,2,2,2,1,0,0,0,0,0,0,47,44,1
1,17,6,1,2,2,1,7,2,1,2,1,0,0,2,0,0,1,34,41,1
0,54,4,1,0,2,0,3,1,1,2,0,0,0,1,2,3,1,30,34,1
0,22,7,1,2,2,1,7,2,1,2,1,1,0,0,0,0,0,52,33,0
1,45,7,0,1,1,0,7,1,0,1,0,1,0,1,0,0,1,24,21,1
1,7,7,2,2,2,1,8,2,2,2,1,0,1,0,0,0,0,43,26,0
1,29,6,2,1,2,0,6,1,2,2,0,0,0,0,0,0,0,39,33,1
0,8,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,31,32,0
1,17,7,2,2,2,1,6,2,2,2,1,0,0,0,1,1,0,50,37,0
0,68,4,0,0,0,1,6,0,0,0,1,0,1,1,0,0,0,26,30,0
0,14,8,2,1,2,1,8,2,1,2,1,0,0,0,0,0,0,27,35,1
1,53,6,2,1,2,1,5,1,2,2,1,0,0,0,1,1,0,49,33,0
1,9,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,32,39,1
1,17,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,41,31,1
0,10,7,2,2,2,1,7,2,2,2,1,0,0,0,0,0,0,41,37,0
0,12,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,33,33,0
0,10,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,35,40,1
1,49,5,1,1,2,1,5,0,1,2,1,0,0,2,1,2,1,56,40,1
1,17,7,1,2,2,1,7,1,1,2,1,0,0,0,0,0,0,49,34,1
0,40,5,1,0,2,1,4,1,0,2,1,0,0,1,1,1,1,40,39,1
0,10,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,29,31,1
0,2,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,30,22,0
1,35,7,0,1,2,1,6,1,0,2,1,0,0,0,0,0,0,43,30,0
0,36,7,1,1,1,1,7,1,1,1,1,1,0,1,0,0,1,30,49,0
0,26,7,1,1,2,1,7,1,1,2,1,0,1,0,0,0,0,32,38,0
1,67,4,0,1,2,1,4,0,1,1,1,0,0,1,0,1,0,49,43,1
1,9,7,2,2,2,1,7,2,2,2,1,0,0,0,0,0,0,45,30,1
0,8,7,2,2,2,1,8,2,2,2,1,0,1,0,0,0,0,42,36,1
1,39,6,1,1,2,1,5,2,1,1,1,0,0,0,0,0,0,43,41,0
1,11,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,33,40,0
1,31,7,1,0,2,1,7,1,1,2,0,0,1,0,3,2,0,41,39,0
0,52,6,2,0,0,1,8,1,0,1,1,0,1,1,2,1,2,34,40,1
0,10,7,2,2,2,1,8,2,2,2,1,0,1,0,0,0,0,33,37,1
0,42,6,0,1,2,1,6,1,0,2,1,1,0,3,0,0,0,40,30,1
0,4,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,29,34,0
1,43,6,2,1,2,1,6,2,1,2,1,0,0,1,0,0,0,34,42,1
1,9,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,38,33,1
0,36,6,1,1,2,0,5,0,2,2,0,0,0,0,2,2,0,27,34,0
1,5,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,33,32,1
0,14,7,2,2,2,1,7,2,2,2,1,0,0,0,0,0,0,37,36,0
0,24,7,2,2,2,1,7,2,2,2,1,0,0,0,0,0,0,37,40,0
0,28,7,1,2,2,1,6,1,2,2,1,1,0,1,1,1,1,47,34,0
0,6,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,32,22,0
0,30,6,0,2,2,1,7,2,1,2,1,0,0,0,0,0,0,30,41,1
0,46,6,2,1,1,1,5,1,1,1,0,0,0,0,0,0,0,43,32,0
1,23,7,2,2,2,1,7,2,2,2,1,0,0,0,0,0,0,40,31,1
1,33,6,1,1,2,1,5,2,1,1,1,0,0,1,1,2,1,28,48,1
0,4,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,27,31,1
1,21,7,1,2,2,1,7,1,2,2,1,0,0,0,0,0,0,40,35,1
1,73,4,0,0,1,0,3,0,0,1,0,0,0,1,1,2,0,19,18,0
0,28,5,2,1,2,0,6,1,2,2,0,0,0,0,0,0,0,35,31,0
1,53,6,1,0,1,1,4,1,0,1,1,0,0,0,2,2,0,44,45,0
0,72,3,0,1,1,0,0,0,0,1,0,1,0,3,0,3,0,25,22,0
0,86,3,0,0,0,0,2,1,1,0,1,1,0,3,0,1,0,5,36,1
1,33,6,1,1,2,0,6,1,1,1,0,0,1,0,0,0,0,39,26,0
1,9,6,2,2,2,1,7,2,2,2,1,0,0,0,0,0,0,49,31,0
1,5,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,34,29,1
1,51,6,0,1,2,0,6,0,1,2,0,1,1,2,1,1,1,29,32,1
0,10,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,36,35,0
0,2,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,22,23,0
0,36,6,2,1,1,1,7,1,2,1,1,0,0,1,0,0,1,35,53,1
1,63,6,1,0,0,0,4,2,0,1,0,0,0,2,0,0,1,17,35,1
0,6,7,2,2,2,1,8,2,2,2,1,0,1,0,0,0,0,38,25,1
0,76,2,1,0,0,0,5,1,1,0,0,0,0,2,1,1,2,13,27,1
0,96,4,0,0,1,0,1,0,1,0,0,0,0,0,1,3,0,21,11,0
1,7,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,28,36,1
0,44,5,1,1,0,1,5,2,0,1,1,0,0,1,0,1,0,34,29,1
1,23,5,2,2,2,1,8,1,2,2,1,0,1,1,0,0,0,33,52,1
0,6,8,2,2,2,1,7,2,2,2,1,1,0,0,0,0,0,30,34,1
